12.30308	9.49969	277.3681	70.70262	9.5	1.8	1910.0	14.74	0.07	13.9	-17.
0.98024	0.58718	126.89189	-62.22785	5.0	2.4	5113.0	14.47	0.23	14.1	-20.
2.41672	36.0379	143.35831	-23.09505	8.7	0.5	354.0	14.28	0.39	13.7	-16.
2.09703	-9.82202	171.84127	-65.3598	9.0	0.5	1660.0	15.38	0.33	14.3	-17.
20.78104	-12.84767	34.04931	-31.34276	9.9	0.6	-410.0	14.27	0.13	13.5	-11.
13.2199	-43.26495	307.12917	19.42948	-2.1	2.1	900.0	14.37	0.26	13.8	-14.
0.25867	-32.1805	357.84569	-80.70973	0.4	2.3	-238.0	14.93	0.18	14.7	-11.
1.33856	-47.53087	289.34498	-68.82831	5.0	1.1	4740.0	16.18	0.23	14.8	-19.
12.84441	-9.03089	302.60826	53.84038	-2.0	0.5	4353.0	14.24	0.35	14.0	-19.
12.50679	13.98035	281.42061	75.96613	8.5	4.5	1390.0	16.08	0.35	14.2	-16.
0.11494	41.7405	114.08967	-20.36517	6.0	0.4	3963.0	16.84	0.76	15.0	-19.
0.0241	31.43378	110.59128	-30.23715	-1.9	1.0	4511.0	14.2	0.1	13.9	-20.
0.36421	-9.49224	99.93897	-71.03135	2.3	2.7	5936.0	15.77	0.89	14.9	-19.
0.36428	22.40003	114.00052	-39.95813	4.9	0.4	5022.0	14.61	0.04	14.1	-20.
0.36756	22.40808	114.06078	-39.95694	2.5	1.7	5066.0	14.33	0.05	13.6	-20.
0.36701	49.13342	117.99157	-13.45587	4.3	1.2	4891.0	14.86	0.35	13.7	-20.
0.36949	-4.34636	104.61086	-66.17152	4.0	0.5	4029.0	14.91	0.51	14.5	-19.
0.37112	30.2475	115.48592	-32.2021	-2.0	2.0	6125.0	15.25	0.29	14.8	-20.
0.37042	10.49158	111.2921	-51.71873	5.2	0.5	5036.0	13.28	0.04	12.5	-21.
0.37086	-14.59303	92.99947	-75.74006	2.0	2.0	6043.0	15.17	0.5	14.3	-20.
0.37402	29.50425	115.41251	-32.94374	1.6	0.6	6774.0	14.83	0.27	14.3	-20.
0.37607	-8.48641	101.46786	-70.14561	-0.7	1.2	5354.0	14.93	0.29	14.6	-19.
0.0024	-6.37392	90.19201	-65.93	1.3	1.0	6201.0	14.84	0.38	14.0	-20.
0.00314	-5.15877	91.60053	-64.86556	-0.1	2.8	5319.0	15.1	0.3	14.7	-19.
0.00047	47.2745	113.95535	-14.69916	3.1	0.4	4751.0	14.13	0.57	13.2	-21.
0.0036	46.96508	113.92227	-15.00857	2.0	2.0	5099.0	14.77	0.32	14.0	-20.
0.00656	-47.01879	326.33737	-67.72221	0.0	2.0	5778.0	14.59	0.37	14.4	-20.
0.0099	-1.7631	95.1367	-61.85967	-1.0	2.0	6928.0	15.11	0.29	14.8	-20.
0.01479	-47.35683	325.69307	-67.47519	-0.7	0.9	5692.0	15.17	0.21	15.0	-19.
0.01627	-33.61191	359.06157	-77.34583	5.3	1.0	6642.0	14.54	0.24	14.3	-20.
0.01636	28.91169	109.80589	-32.67072	3.0	0.4	6571.0	14.81	0.31	13.9	-21.
0.01677	6.24195	101.00797	-54.46892	-2.0	0.4	4970.0	14.68	0.28	14.3	-20.
0.02503	31.44192	110.60679	-30.23186	4.1	0.4	4455.0	14.32	0.17	13.6	-20.
0.02531	-40.81973	336.67115	-72.87606	5.2	2.1	6707.0	14.98	0.38	14.5	-20.
0.03866	12.97156	104.82801	-48.16607	-2.0	0.4	5136.0	14.27	0.24	13.8	-20.
0.04301	-3.71077	94.32531	-63.83513	4.0	0.5	6117.0	14.49	0.29	13.9	-20.
0.04387	16.64381	106.39334	-44.65494	4.0	2.0	6000.0	15.09	0.4	14.9	-19.
0.03483	16.59032	106.19717	-44.67194	9.9	0.4	704.0	15.56	0.32	14.9	-16.
0.04443	8.73695	103.00103	-52.23728	3.0	2.0	5185.0	15.69	0.34	14.5	-19.
0.04685	-3.60606	94.54399	-63.76482	5.0	2.0	5864.0	15.24	0.36	14.0	-20.
0.04847	-34.23564	355.67703	-77.39079	2.9	0.6	6541.0	13.99	0.21	13.6	-21.
0.05246	31.03633	110.90169	-30.7048	-1.0	2.0	4457.0	15.24	0.38	14.9	-19.
0.05394	-65.36986	310.88026	-51.00796	4.4	1.9	6333.0	15.59	0.29	14.8	-19.
0.05638	5.70428	101.66908	-55.17121	4.9	2.1	5834.0	15.33	0.39	15.0	-19.
0.06357	7.4786	102.80735	-53.52205	4.0	0.5	4887.0	13.92	0.28	13.5	-20.
0.07066	80.28927	120.85809	17.60819	8.0	0.5	4058.0	15.91	0.36	14.5	-19.
0.07002	-14.52364	79.44695	-73.26845	4.7	1.6	6971.0	15.07	0.36	14.1	-20.
0.06911	7.37943	102.88769	-53.64174	5.9	0.4	5848.0	15.11	0.28	14.7	-20.
0.07076	22.58813	108.87497	-38.992	5.9	0.6	4108.0	15.61	0.39	14.8	-19.
0.07407	47.49028	114.7568	-14.63408	2.1	2.1	5005.0	15.19	0.31	13.9	-20.
0.07522	5.20025	101.85165	-55.73909	-0.1	0.4	2712.0	13.81	0.33	13.5	-19.
0.07576	33.55897	111.8448	-28.30118	4.3	2.2	4454.0	16.18	0.4	15.0	-19.
0.08482	-7.09339	92.05674	-67.14423	3.1	0.6	3424.0	13.57	0.31	12.8	-20.
0.07933	-62.06149	312.2583	-54.21335	4.2	0.7	4419.0	13.68	0.48	13.2	-20.
0.08115	17.19209	107.3154	-44.26296	9.9	0.4	690.0	15.41	0.36	15.0	-16.
0.08272	5.12347	101.99663	-55.8477	-0.1	0.4	5005.0	15.33	0.32	15.0	-19.
0.08507	6.92006	103.03262	-54.15181	2.0	0.5	5801.0	14.38	0.25	13.8	-20.
0.08701	-11.50256	85.91397	-70.97363	-2.0	0.5	6418.0	14.49	0.33	14.2	-20.
0.09102	5.22233	102.26178	-55.7933	-2.0	0.4	4942.0	14.53	0.32	14.3	-20.
0.0911	46.54364	114.75199	-15.5966	-5.0	2.0	4712.0	15.36	0.34	14.8	-19.
0.09518	-75.70693	306.65437	-41.08901	3.8	1.3	5986.0	14.75	0.19	13.8	-20.
0.09893	-13.97942	81.75224	-73.10064	3.5	1.6	5590.0	15.95	0.5	15.0	-19.
0.10371	54.53186	116.34056	-7.76013	8.1	0.4	5355.0	15.63	0.39	13.2	-21.
0.10597	17.42997	107.87765	-44.12006	3.2	1.1	5019.0	15.23	0.99	14.3	-20.
0.10552	-41.49999	332.82119	-72.90855	6.2	0.6	1275.0	13.62	0.26	12.6	-18.
0.10753	-13.41614	83.23442	-72.72205	7.8	2.9	5400.0	14.37	0.15	13.4	-21.
0.1079	-3.71615	96.34084	-64.2414	-3.9	0.6	5856.0	13.8	0.45	13.5	-21.
0.10805	-13.42058	83.24651	-72.73011	-1.1	0.5	5374.0	14.58	0.12	14.3	-20.
0.11052	8.3677	104.36072	-52.88082	5.9	0.5	4877.0	15.45	0.31	14.7	-19.
0.11121	5.11342	102.7122	-55.99094	4.0	0.2	5017.0	15.28	0.27	14.8	-19.
0.11375	8.62854	104.5597	-52.64451	5.3	0.6	4905.0	14.89	0.28	14.1	-20.
0.12133	8.30161	104.58483	-52.9899	-2.0	0.5	3580.0	14.26	0.07	13.5	-20.
0.12201	-64.54358	310.59434	-51.92325	5.6	1.0	4791.0	16.09	0.27	14.7	-19.
0.12327	47.04069	115.18194	-15.16719	-2.0	0.4	5089.0	14.3	0.2	13.7	-20.
0.12349	46.98875	115.17475	-15.21871	-4.0	2.0	4832.0	15.15	0.32	14.6	-19.
0.12719	-72.19849	307.60518	-44.53003	4.2	3.0	6284.0	15.81	0.65	14.5	-20.
0.12748	-41.90299	331.35141	-72.72324	4.6	2.2	6629.0	15.69	0.23	14.7	-20.
0.13025	35.36233	112.9898	-26.66579	-4.9	0.7	4805.0	14.71	0.32	14.3	-20.
0.13379	33.07078	112.54652	-28.92399	-1.0	4.2	4629.0	14.36	0.15	14.0	-20.
0.13522	9.71769	105.54909	-51.68583	3.0	0.5	6076.0	14.97	0.34	14.0	-20.
0.13637	27.52782	111.30366	-34.3653	5.8	0.5	4311.0	14.8	0.36	14.2	-19.
0.14514	37.44784	113.61374	-24.64951	1.0	0.4	4114.0	14.44	0.28	13.5	-20.
0.14576	4.61253	103.3244	-56.62521	4.9	0.7	3590.0	13.84	0.13	13.5	-20.
0.14659	33.43338	112.80476	-28.59838	2.6	0.8	4498.0	14.11	0.28	13.1	-21.
0.14852	23.81746	110.55872	-38.03036	3.0	0.5	4192.0	15.26	0.9	14.3	-19.
0.15117	10.91896	106.41583	-50.58914	3.1	0.4	6335.0	15.62	0.27	14.3	-20.
0.15068	21.62442	109.99918	-40.18022	1.0	0.2	5982.0	15.02	0.43	14.4	-20.
0.15678	-36.71616	343.18078	-76.92305	2.1	2.0	6329.0	15.57	0.23	14.7	-20.
0.15796	47.35578	115.59863	-14.91756	4.0	0.3	4890.0	14.58	0.34	13.8	-20.
0.15908	33.30861	112.95361	-28.75009	-3.0	0.5	4746.0	14.21	0.41	13.9	-20.
0.16443	4.67497	103.8427	-56.64812	-0.1	0.4	3643.0	15.24	0.27	15.0	-18.
0.16856	-36.77512	342.55465	-76.98269	-5.0	2.0	6630.0	14.71	0.32	14.5	-20.
0.17317	-7.08441	95.14553	-67.71409	1.0	3.7	5969.0	14.93	0.36	14.6	-20.
0.1713	30.84953	112.60409	-31.1954	8.0	0.5	4631.0	15.49	0.33	15.0	-19.
0.17371	-46.49197	322.93911	-69.01055	4.1	0.6	5790.0	14.14	0.25	13.4	-21.
0.17164	-18.26502	73.88028	-77.02781	9.9	0.6	1226.0	15.14	0.2	14.9	-16.
0.17799	13.70944	108.05403	-47.98138	8.8	0.5	1392.0	15.32	0.76	15.0	-17.
0.17802	32.98311	113.15296	-29.1135	3.8	0.6	4476.0	14.0	0.38	13.3	-20.
0.18356	-12.82239	87.46931	-72.8481	2.5	1.5	6444.0	15.46	0.5	14.6	-20.
0.18363	30.052	112.61479	-32.00866	1.1	0.5	6470.0	14.69	0.37	14.2	-20.
0.18614	8.00161	105.99622	-53.54078	1.1	0.6	5650.0	15.98	0.39	15.0	-19.
0.18625	-12.02072	88.96636	-72.18327	3.0	0.5	5631.0	14.88	0.38	14.5	-20.
0.19079	-63.12822	310.49615	-53.4087	5.0	3.0	3802.0	15.73	0.18	14.7	-18.
0.19023	-41.39824	330.30854	-73.53441	7.8	0.9	1228.0	15.12	0.2	14.2	-17.
0.20036	26.39306	112.05821	-35.64503	5.9	0.5	4181.0	15.42	0.38	14.8	-19.
0.20169	-0.41522	101.84078	-61.66558	-3.7	1.6	5100.0	14.8	0.29	14.5	-19.
0.20248	12.04575	107.98924	-49.68267	6.0	1.1	6020.0	15.56	0.4	14.2	-20.
0.20524	31.06108	113.15041	-31.06644	5.3	0.6	4539.0	14.36	0.27	13.9	-20.
0.21332	22.02331	111.22155	-39.9682	4.6	1.6	5614.0	14.52	0.32	13.8	-20.
0.21566	22.10025	111.2826	-39.89903	-2.9	0.5	5644.0	15.03	0.29	14.6	-20.
0.21514	33.36142	113.75318	-28.82265	5.9	0.5	4444.0	15.19	0.29	14.5	-19.
0.21688	39.24586	114.85978	-23.02281	5.3	0.6	4647.0	15.38	0.28	14.4	-19.
0.21687	30.91531	113.29268	-31.23616	-2.0	0.4	4480.0	13.88	0.2	13.5	-20.
0.22017	-12.55682	89.49292	-72.8971	4.9	2.3	5820.0	15.27	0.37	13.9	-20.
0.22415	17.48642	110.19749	-44.44396	5.1	1.3	4668.0	14.21	0.29	13.6	-20.
0.21752	14.40927	109.12295	-47.43061	1.6	4.3	1679.0	14.5	0.43	14.0	-18.
0.22623	-5.09312	98.99289	-66.18913	2.9	1.1	5033.0	14.51	0.45	13.7	-20.
0.22742	-8.77264	95.21574	-69.58464	5.0	3.0	6201.0	14.71	0.43	14.3	-20.
0.2291	30.19512	113.32937	-31.97282	2.7	1.8	6816.0	14.74	0.35	13.9	-21.
0.22929	48.15122	116.46312	-14.24662	-2.0	0.4	4965.0	15.12	0.29	14.5	-19.
0.23248	30.88297	113.51778	-31.30251	-4.0	2.0	4470.0	14.37	0.45	13.9	-20.
0.2326	48.15789	116.49792	-14.24499	3.4	1.6	4972.0	15.17	0.27	13.8	-20.
0.23305	-70.02267	307.58658	-46.76553	6.0	0.4	4103.0	14.5	0.2	14.1	-19.
0.23395	48.23486	116.52355	-14.1709	4.1	0.8	1517.0	14.83	0.31	13.7	-18.
0.23611	-83.05875	304.2839	-33.9713	5.2	1.5	4588.0	14.69	0.5	13.8	-20.
0.23691	22.76643	111.82232	-39.30096	-2.0	3.3	5839.0	15.51	0.41	15.0	-19.
0.23861	48.14319	116.5571	-14.26848	-3.7	1.6	4847.0	15.47	0.31	14.8	-19.
0.23956	48.24653	116.58256	-14.16769	-1.9	0.5	4515.0	15.16	0.26	14.5	-19.
0.17969	88.3348	122.60642	25.48891	8.3	0.7	1936.0	16.82	0.48	14.9	-17.
0.24187	-7.1672	97.55245	-68.20037	4.0	0.5	5359.0	13.98	0.6	13.6	-20.
0.24455	-7.29592	97.51829	-68.33455	-1.5	1.5	5021.0	15.26	0.36	15.0	-19.
0.24302	48.2555	116.61919	-14.16391	-2.4	0.8	5092.0	14.42	0.27	13.8	-20.
0.24523	-60.32844	311.09741	-56.21371	3.0	0.5	4427.0	13.36	0.12	12.9	-21.
0.24572	-7.34514	97.51036	-68.38667	-3.1	0.6	5263.0	12.9	0.43	12.6	-21.
0.24738	-86.99308	303.48426	-30.09574	-3.7	0.8	5068.0	15.66	1.51	15.0	-19.
0.25212	60.6088	118.48846	-1.94922	5.0	3.0	4304.0	16.97	0.5	12.0	-22.
0.25213	-7.10669	97.99481	-68.20266	1.2	1.3	4929.0	14.29	0.29	13.6	-20.
0.25378	31.50094	113.95221	-30.73859	-5.0	2.0	6337.0	15.38	0.33	14.9	-20.
0.25476	-7.53804	97.6468	-68.61643	4.2	2.5	6447.0	15.35	0.32	14.2	-20.
0.25857	17.32839	110.83055	-44.69759	-4.9	0.4	5107.0	12.71	0.2	12.2	-22.
0.26212	29.66681	113.72486	-32.56567	-0.1	0.4	6323.0	14.88	0.41	14.4	-20.
0.25412	-8.188	96.91982	-69.21153	8.0	0.5	5974.0	15.95	0.5	15.0	-19.
1.26791	46.7305	127.31808	-15.93126	2.1	2.1	5112.0	15.27	0.42	14.4	-20.
0.26419	16.08952	110.59656	-45.92813	4.3	1.6	3817.0	15.75	2.45	14.6	-19.
0.26599	14.07553	110.04035	-47.90615	1.0	2.0	5131.0	15.72	0.3	14.9	-19.
0.27077	10.33236	108.91944	-51.57938	-1.9	0.5	4893.0	14.51	0.33	13.4	-20.
0.27359	30.37367	114.03386	-31.89221	-1.8	1.1	6021.0	14.73	0.41	14.3	-20.
0.2746	29.92403	113.96424	-32.33816	5.8	0.5	4544.0	15.67	0.34	14.5	-19.
0.27894	7.07604	107.88897	-54.779	3.0	1.4	3619.0	14.52	0.32	13.5	-20.
0.28008	12.35	109.80719	-49.63712	9.8	1.0	790.0	14.91	0.44	13.9	-17.
0.28027	29.61947	113.99312	-32.6506	0.0	2.0	6576.0	14.6	0.41	14.3	-20.
0.28079	-5.26835	100.74808	-66.63866	1.2	1.0	3614.0	14.87	0.53	14.2	-19.
0.28228	27.88972	113.6916	-34.36219	-4.0	2.0	4136.0	14.88	0.41	14.6	-19.
0.28259	22.5227	112.57152	-39.65431	-3.3	2.5	5030.0	15.1	0.4	14.7	-19.
0.28408	29.94218	114.1117	-32.33981	-1.0	2.0	6608.0	14.84	0.34	14.5	-20.
0.28474	42.16124	116.15552	-20.25799	3.0	0.4	4781.0	15.49	0.29	14.2	-20.
0.28484	-13.4871	90.76657	-74.17327	0.6	1.5	6123.0	14.29	0.34	13.9	-20.
0.28508	-4.61031	101.44352	-66.0393	-1.1	0.5	5745.0	14.94	0.29	14.7	-20.
0.28867	17.42892	111.45237	-44.681	-0.2	2.2	5546.0	15.55	0.27	15.0	-19.
0.29097	-9.57414	96.78104	-70.7006	2.8	2.6	6441.0	16.11	0.25	15.0	-19.
0.29053	-0.97832	104.19245	-62.6063	2.7	1.8	5066.0	15.05	0.27	14.4	-20.
0.28991	18.0843	111.64588	-44.04013	4.1	0.8	5106.0	15.07	0.28	14.2	-20.
0.29304	-9.54342	96.90315	-70.68459	-3.0	2.4	6355.0	14.59	0.35	14.2	-20.
0.29128	-3.23045	102.70747	-64.76026	4.2	2.5	6054.0	15.61	0.5	14.1	-20.
0.29339	-4.62617	101.72022	-66.09465	5.0	1.5	5660.0	14.99	0.35	14.4	-20.
0.2933	30.20497	114.29987	-32.0989	5.9	0.5	4514.0	15.35	0.3	14.5	-19.
0.29493	24.66727	113.24941	-37.56924	2.0	0.3	5715.0	15.33	0.27	14.5	-20.
0.29692	-68.35816	307.59552	-48.46441	5.0	0.5	6420.0	15.73	0.2	14.2	-20.
0.29982	-9.27211	97.50048	-70.47425	-0.2	2.7	6655.0	15.04	0.29	14.6	-20.
0.29995	24.56306	113.313	-37.68327	4.1	1.0	5470.0	14.77	0.32	14.2	-20.
0.29972	29.46972	114.26317	-32.83823	-4.0	2.0	6539.0	14.86	0.29	14.6	-20.
0.30165	-37.70935	334.39081	-77.30646	3.0	0.5	6734.0	15.21	0.26	14.3	-20.
0.30336	13.19227	110.57813	-48.8806	2.5	2.1	3786.0	15.56	0.5	14.3	-19.
0.30516	19.39298	112.26156	-42.79132	6.0	0.4	5081.0	14.92	0.38	14.0	-20.
0.30514	30.07181	114.45514	-32.25402	-3.1	0.5	5419.0	14.41	0.18	14.0	-20.
0.30626	30.07958	114.47343	-32.24852	4.4	0.9	6866.0	14.35	0.32	13.9	-21.
0.30701	18.51631	112.08567	-43.65897	5.6	0.8	4885.0	15.48	0.41	14.9	-19.
0.30655	30.06319	114.47501	-32.2653	-3.2	0.6	6376.0	14.22	0.13	13.8	-21.
0.30665	48.73175	117.33298	-13.78043	9.5	1.5	5013.0	14.5	0.35	13.6	-20.
0.30927	-6.2721	100.90875	-67.72688	1.5	1.5	6181.0	15.46	0.36	14.9	-19.
0.30748	49.99869	117.5119	-12.5255	5.9	0.6	5034.0	15.57	0.33	14.5	-19.
0.30788	30.04069	114.49114	-32.29015	1.6	0.6	6904.0	14.6	0.08	14.2	-20.
0.31003	-6.30128	100.91102	-67.75817	-5.0	2.0	6081.0	15.15	0.36	14.8	-19.
0.31028	-35.93942	339.29193	-78.76081	2.1	2.4	3660.0	15.68	0.36	15.0	-18.
0.31478	10.59471	110.02795	-51.45963	-2.0	2.0	5021.0	14.73	0.34	14.0	-20.
0.31408	-8.45866	98.97767	-69.80007	0.3	1.3	6423.0	14.83	0.37	14.4	-20.
0.34327	-44.98122	319.97926	-71.1122	4.7	2.1	5832.0	15.48	0.25	14.9	-19.
0.31529	-3.27608	103.48124	-64.91255	-5.0	2.0	5844.0	14.57	0.5	14.3	-20.
0.31684	23.47617	113.37921	-38.79331	5.9	0.5	4132.0	15.34	0.28	14.4	-19.
0.31743	-3.22213	103.59083	-64.87048	-0.7	5.1	5668.0	15.16	0.36	14.9	-19.
0.31668	19.39786	112.48166	-42.81471	1.0	0.2	5017.0	15.39	0.28	14.6	-19.
0.32245	-10.94414	96.391	-72.14194	2.0	2.0	6748.0	15.26	0.29	14.7	-20.
0.3183	-61.39728	309.72469	-55.30232	0.3	1.9	4487.0	14.3	0.5	14.0	-19.
0.32394	6.44896	108.78405	-55.54127	-2.0	0.4	5451.0	14.64	0.3	14.4	-20.
0.3239	-4.08382	103.1973	-65.72187	5.2	1.5	5765.0	14.31	0.4	13.8	-20.
0.32642	47.24106	117.33648	-15.28427	2.5	0.7	4931.0	13.91	0.41	12.8	-21.
0.32768	-51.26661	314.79495	-65.12339	-0.8	0.8	6386.0	14.48	0.19	14.2	-20.
0.32966	18.35981	112.48766	-43.86896	5.4	2.6	4911.0	15.73	0.39	14.9	-19.
0.32985	-51.25269	314.75841	-65.14263	-2.8	2.2	6340.0	15.23	0.2	15.0	-19.
0.33021	23.77261	113.6717	-38.52978	3.1	0.4	5496.0	14.92	0.25	14.1	-20.
0.33335	-6.3337	101.75258	-67.90338	2.2	0.8	3372.0	14.29	0.35	13.6	-20.
0.33288	19.4024	112.79073	-42.84889	4.8	1.9	4973.0	15.52	0.32	14.4	-19.
0.33751	-2.65314	104.64563	-64.41196	3.6	1.8	5704.0	15.08	0.37	14.2	-20.
0.33959	-2.65422	104.71396	-64.42166	2.0	2.0	5630.0	15.63	0.35	14.9	-19.
0.33892	7.70044	109.62718	-54.36588	4.0	0.3	5362.0	14.93	0.32	14.0	-20.
0.3405	0.82632	106.7442	-61.06711	-0.2	0.7	4728.0	14.6	0.28	14.3	-19.
0.34098	0.83353	106.7623	-61.0619	-1.2	2.7	5132.0	14.41	0.1	14.2	-20.
0.34449	-56.41418	311.50002	-60.19921	5.0	1.1	6339.0	16.3	0.28	14.9	-19.
0.34498	-4.43309	103.68025	-66.14919	-1.8	0.8	5905.0	14.61	0.32	14.4	-20.
0.34874	21.86619	113.61457	-40.45284	4.1	1.6	5261.0	14.4	0.46	13.9	-20.
0.34916	-63.85705	308.49697	-52.94044	4.2	1.1	1640.0	14.52	0.24	13.2	-18.
0.35368	30.47436	115.25843	-31.94672	1.7	2.2	4505.0	15.41	0.36	14.9	-19.
0.35392	-48.63014	316.17068	-67.71435	9.9	0.5	3402.0	14.61	0.17	14.3	-19.
0.35446	30.50603	115.2753	-31.91674	4.9	1.4	4484.0	15.28	0.32	14.8	-19.
0.35486	23.09086	113.96785	-39.25556	5.3	0.6	5381.0	14.8	0.08	14.2	-20.
0.35608	-48.64058	316.10856	-67.71099	0.0	0.5	3183.0	14.98	0.04	14.7	-18.
0.35624	22.43358	113.86342	-39.90818	-4.8	0.4	5895.0	13.64	0.15	13.2	-21.
0.35562	17.34086	112.7606	-44.93557	3.3	1.6	4933.0	15.63	0.33	14.9	-19.
0.35768	-54.26742	312.36565	-62.30827	5.6	1.0	6408.0	16.2	0.25	14.8	-20.
0.3598	1.16564	107.49185	-60.80815	4.4	3.0	5121.0	15.69	0.35	15.0	-19.
0.35794	22.55636	113.91794	-39.79038	0.3	2.8	5311.0	15.18	0.51	14.5	-20.
0.35931	22.59195	113.94931	-39.75805	2.5	2.1	6302.0	15.81	0.5	14.7	-20.
0.35864	29.66219	115.20143	-32.76001	3.1	0.4	6710.0	15.62	0.29	14.6	-20.
0.36075	-81.11811	304.34822	-35.92797	4.0	2.0	3899.0	15.59	0.19	14.7	-18.
0.37724	-48.58113	315.62694	-67.83093	5.7	1.1	3001.0	13.92	0.06	13.6	-19.
0.38249	-15.99114	90.80108	-77.05012	4.9	2.3	6307.0	15.71	0.37	14.3	-20.
0.38137	-14.53434	93.66029	-75.75713	-5.0	2.0	6192.0	15.03	0.28	14.8	-20.
0.38252	16.25306	113.05338	-46.07156	7.9	2.1	4902.0	15.74	0.26	14.6	-19.
0.39461	30.55939	115.88935	-31.9324	-2.0	0.5	6101.0	15.25	0.34	14.8	-20.
0.39851	-32.53622	349.08895	-81.94868	5.9	0.4	3111.0	13.36	0.08	13.2	-20.
0.39909	24.30569	114.96103	-38.14014	4.0	0.3	5354.0	14.87	0.33	14.3	-20.
0.40566	-14.23221	95.47921	-75.63926	-5.0	2.0	6952.0	15.08	0.28	14.8	-20.
0.4045	14.23678	113.04565	-48.11276	-2.0	2.0	5045.0	15.31	0.24	14.9	-19.
0.40608	-45.50744	317.51206	-70.84659	4.0	2.0	5425.0	14.95	0.2	13.7	-20.
0.40768	38.18569	117.11528	-24.38113	-2.1	0.7	5616.0	15.03	0.41	14.6	-20.
0.39984	15.77038	113.30075	-46.58743	5.9	0.4	4969.0	14.12	0.11	13.7	-20.
0.41215	-5.14874	105.60485	-67.11767	6.3	2.9	5743.0	14.47	0.3	14.0	-20.
0.41293	29.56056	116.0212	-32.95313	5.9	0.5	4352.0	15.71	0.36	14.7	-19.
0.41213	21.10103	114.62409	-41.33942	5.4	2.6	5034.0	15.66	0.36	14.3	-20.
0.42175	-14.55732	95.78611	-76.03266	-0.8	1.8	6996.0	15.22	0.25	14.9	-20.
0.41633	43.66275	117.87736	-18.94912	-4.8	0.6	4831.0	14.95	0.32	14.5	-19.
0.4176	31.34475	116.34728	-31.18943	3.7	1.2	6488.0	14.24	0.4	12.9	-22.
0.42133	12.88383	113.09156	-49.48746	1.7	0.7	4845.0	13.91	0.02	13.4	-20.
0.42464	20.23772	114.69908	-42.21865	6.4	0.7	4065.0	14.4	0.34	13.8	-20.
0.42497	45.92174	118.22654	-16.71282	3.1	0.4	4811.0	14.74	0.29	13.5	-20.
0.42501	24.81133	115.48946	-37.68527	4.0	0.5	4224.0	14.96	0.32	14.1	-19.
0.42838	-8.28278	103.82955	-70.19424	3.9	0.7	5957.0	15.04	0.35	14.4	-20.
0.43125	-9.66184	102.6767	-71.52123	0.3	3.3	4870.0	15.0	0.29	14.4	-19.
0.43325	29.21206	116.28593	-33.33111	-1.3	0.6	4451.0	13.34	0.28	13.0	-21.
0.4374	21.80739	115.21228	-40.68639	1.1	0.6	5234.0	14.73	0.13	14.3	-20.
0.43818	-4.49233	106.98838	-66.58251	1.4	1.1	3646.0	14.44	0.29	13.7	-20.
0.44556	-3.59664	107.78359	-65.73919	2.7	3.0	3800.0	15.17	0.5	14.2	-19.
0.44686	31.70331	116.82936	-30.87643	3.2	2.1	5983.0	14.63	0.4	13.8	-21.
